Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000042	N0	n1	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_745-augustus-gene-0.28-mRNA-1 protein AED_0.46 eAED_0.46 QI_0|0.42|0.25|0.5|1|1|8|0|316, creidhartii_CRv4_Au5_s14_g5443_t1	Cvulgaris_maker_Scaffold_41-augustus-gene-0.148-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|1|0.5|1|1|1|4|0|233, creidhartii_CRv4_Au5_s3_g11228_t1
OG0000043	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_519-augustus-gene-0.6-mRNA-1 protein AED_0.30 eAED_0.30 QI_0|0.28|0.25|0.37|0.71|0.87|8|0|344, Cvulgaris_maker_Scaffold_313-snap-gene-0.148-mRNA-1 protein AED_0.34 eAED_0.34 QI_0|0.4|0.16|0.5|0.8|0.83|6|0|430	Cvulgaris_genemark_Scaffold_446-abinit-gene-0.1-mRNA-1 protein AED_0.39 eAED_0.39 QI_0|0.15|0.07|0.35|1|1|14|0|562
OG0000043	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_519-augustus-gene-0.6-mRNA-1 protein AED_0.30 eAED_0.30 QI_0|0.28|0.25|0.37|0.71|0.87|8|0|344	Cvulgaris_maker_Scaffold_313-snap-gene-0.148-mRNA-1 protein AED_0.34 eAED_0.34 QI_0|0.4|0.16|0.5|0.8|0.83|6|0|430
OG0000043	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s13_g4395_t1	creidhartii_CRv4_Au5_s33_g11429_t1, creidhartii_CRv4_Au5_s2_g8884_t1
OG0000043	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s33_g11429_t1	creidhartii_CRv4_Au5_s2_g8884_t1
OG0000044	N0	n0	1.0	Non-Terminal	Cvulgaris_augustus_masked_Scaffold_4193-abinit-gene-0.0-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0|0|0.5|1|1|2|0|76, creidhartii_CRv4_Au5_s12_g3235_t1	Cvulgaris_maker_Scaffold_123-augustus-gene-0.218-mRNA-1 protein AED_0.41 eAED_0.43 QI_0|0|0|0.27|1|1|18|0|933, creidhartii_CRv4_Au5_s12_g3356_t1, creidhartii_CRv4_Au5_s3_g10549_t1, Cvulgaris_genemark_Scaffold_662-abinit-gene-0.34-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.76|0.42|0.92|1|1|14|0|1643
OG0000044	N0	n2	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_123-augustus-gene-0.218-mRNA-1 protein AED_0.41 eAED_0.43 QI_0|0|0|0.27|1|1|18|0|933, creidhartii_CRv4_Au5_s12_g3356_t1	creidhartii_CRv4_Au5_s3_g10549_t1, Cvulgaris_genemark_Scaffold_662-abinit-gene-0.34-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.76|0.42|0.92|1|1|14|0|1643
OG0000045	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_482-snap-gene-0.66-mRNA-1 protein AED_0.18 eAED_0.28 QI_0|0.57|0.2|0.93|0.57|0.6|15|0|947, Cvulgaris_maker_Scaffold_143-snap-gene-0.247-mRNA-1 protein AED_0.33 eAED_0.36 QI_0|0.6|0.37|1|0.46|0.56|16|0|824, Cvulgaris_genemark_Scaffold_143-abinit-gene-0.31-mRNA-1 protein AED_0.51 eAED_0.54 QI_0|0.6|0.33|1|1|1|6|0|428	Cvulgaris_maker_Scaffold_996-augustus-gene-0.77-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.63|0.61|0.88|0.78|0.73|34|0|1445, Cvulgaris_maker_Scaffold_1015-augustus-gene-0.38-mRNA-1 protein AED_0.36 eAED_0.37 QI_0|0.35|0.2|0.46|1|1|15|0|810
OG0000045	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_482-snap-gene-0.66-mRNA-1 protein AED_0.18 eAED_0.28 QI_0|0.57|0.2|0.93|0.57|0.6|15|0|947	Cvulgaris_maker_Scaffold_143-snap-gene-0.247-mRNA-1 protein AED_0.33 eAED_0.36 QI_0|0.6|0.37|1|0.46|0.56|16|0|824, Cvulgaris_genemark_Scaffold_143-abinit-gene-0.31-mRNA-1 protein AED_0.51 eAED_0.54 QI_0|0.6|0.33|1|1|1|6|0|428
OG0000045	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_143-snap-gene-0.247-mRNA-1 protein AED_0.33 eAED_0.36 QI_0|0.6|0.37|1|0.46|0.56|16|0|824	Cvulgaris_genemark_Scaffold_143-abinit-gene-0.31-mRNA-1 protein AED_0.51 eAED_0.54 QI_0|0.6|0.33|1|1|1|6|0|428
OG0000045	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_996-augustus-gene-0.77-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.63|0.61|0.88|0.78|0.73|34|0|1445	Cvulgaris_maker_Scaffold_1015-augustus-gene-0.38-mRNA-1 protein AED_0.36 eAED_0.37 QI_0|0.35|0.2|0.46|1|1|15|0|810
OG0000046	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_208-snap-gene-0.167-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.8|0.33|1|0.8|0.66|6|0|385, Cvulgaris_maker_Scaffold_2217-augustus-gene-0.12-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|1|0.66|1|1|1|6|0|393	Cvulgaris_maker_Scaffold_225-augustus-gene-0.204-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.5|0.14|0.85|0.83|0.85|7|0|459
OG0000046	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_208-snap-gene-0.167-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.8|0.33|1|0.8|0.66|6|0|385	Cvulgaris_maker_Scaffold_2217-augustus-gene-0.12-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|1|0.66|1|1|1|6|0|393
OG0000046	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14533_t1	creidhartii_CRv4_Au5_s7_g14534_t1, creidhartii_CRv4_Au5_s13_g4542_t1
OG0000046	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14534_t1	creidhartii_CRv4_Au5_s13_g4542_t1
OG0000047	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s10_g498_t2, creidhartii_CRv4_Au5_s10_g498_t1	creidhartii_CRv4_Au5_s10_g494_t1, creidhartii_CRv4_Au5_s10_g312_t1, creidhartii_CRv4_Au5_s10_g313_t1
OG0000047	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s10_g498_t2	creidhartii_CRv4_Au5_s10_g498_t1
OG0000047	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s10_g494_t1	creidhartii_CRv4_Au5_s10_g312_t1, creidhartii_CRv4_Au5_s10_g313_t1
OG0000047	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s10_g312_t1	creidhartii_CRv4_Au5_s10_g313_t1
OG0000048	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g9548_t1, Cvulgaris_maker_Scaffold_214-augustus-gene-0.279-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.25|0|0.8|1|0.8|5|0|250	Cvulgaris_maker_Scaffold_1133-snap-gene-0.42-mRNA-1 protein AED_0.09 eAED_0.13 QI_0|0.7|0.45|0.81|0.7|0.54|11|0|797, creidhartii_CRv4_Au5_s3_g10836_t1, Cvulgaris_maker_Scaffold_1880-augustus-gene-0.12-mRNA-1 protein AED_0.15 eAED_0.15 QI_46|0.5|0.28|0.85|0.83|0.71|7|0|262, creidhartii_CRv4_Au5_s12_g3655_t1
OG0000048	N0	n2	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1133-snap-gene-0.42-mRNA-1 protein AED_0.09 eAED_0.13 QI_0|0.7|0.45|0.81|0.7|0.54|11|0|797, creidhartii_CRv4_Au5_s3_g10836_t1	Cvulgaris_maker_Scaffold_1880-augustus-gene-0.12-mRNA-1 protein AED_0.15 eAED_0.15 QI_46|0.5|0.28|0.85|0.83|0.71|7|0|262, creidhartii_CRv4_Au5_s12_g3655_t1
OG0000049	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6098_t1, creidhartii_CRv4_Au5_s16_g6090_t2	creidhartii_CRv4_Au5_s12_g3538_t1, creidhartii_CRv4_Au5_s12_g3538_t2
OG0000049	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6098_t1	creidhartii_CRv4_Au5_s16_g6090_t2
OG0000049	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3538_t1	creidhartii_CRv4_Au5_s12_g3538_t2
OG0000049	Cvulgaris	n4	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_439-abinit-gene-0.7-mRNA-1 protein AED_0.48 eAED_0.51 QI_0|0|0|1|1|1|3|0|226	Cvulgaris_genemark_Scaffold_439-abinit-gene-0.48-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.17|0.11|0.88|1|1|18|0|1603
OG0000050	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s10_g697_t1	creidhartii_CRv4_Au5_s6_g13545_t1
OG0000050	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_482-augustus-gene-0.62-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.6|1|1|0.8|5|0|293	Cvulgaris_augustus_masked_Scaffold_971-abinit-gene-0.4-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.85|0.62|0.87|1|1|8|0|517, Cvulgaris_maker_Scaffold_992-snap-gene-0.158-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.33|1|1|1|3|0|300, Cvulgaris_maker_Scaffold_2485-snap-gene-0.8-mRNA-1 protein AED_0.07 eAED_0.07 QI_42|1|0.8|1|1|1|5|0|362
OG0000050	Cvulgaris	n3	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_971-abinit-gene-0.4-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.85|0.62|0.87|1|1|8|0|517	Cvulgaris_maker_Scaffold_992-snap-gene-0.158-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.33|1|1|1|3|0|300, Cvulgaris_maker_Scaffold_2485-snap-gene-0.8-mRNA-1 protein AED_0.07 eAED_0.07 QI_42|1|0.8|1|1|1|5|0|362
OG0000050	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_992-snap-gene-0.158-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.33|1|1|1|3|0|300	Cvulgaris_maker_Scaffold_2485-snap-gene-0.8-mRNA-1 protein AED_0.07 eAED_0.07 QI_42|1|0.8|1|1|1|5|0|362
OG0000051	Cvulgaris	n1	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_651-abinit-gene-0.7-mRNA-1 protein AED_0.35 eAED_0.35 QI_0|0.5|0|1|1|1|3|0|156	Cvulgaris_maker_Scaffold_1004-snap-gene-0.61-mRNA-1 protein AED_0.05 eAED_0.11 QI_0|0.57|0.37|1|0.57|0.5|8|0|535, Cvulgaris_maker_Scaffold_383-snap-gene-0.49-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.87|0.77|1|1|1|9|0|556
OG0000051	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_1004-snap-gene-0.61-mRNA-1 protein AED_0.05 eAED_0.11 QI_0|0.57|0.37|1|0.57|0.5|8|0|535	Cvulgaris_maker_Scaffold_383-snap-gene-0.49-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.87|0.77|1|1|1|9|0|556
OG0000051	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7142_t1	creidhartii_CRv4_Au5_s17_g7173_t1, creidhartii_CRv4_Au5_s17_g7189_t1
OG0000051	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7173_t1	creidhartii_CRv4_Au5_s17_g7189_t1
OG0000052	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_67-augustus-gene-0.72-mRNA-1 protein AED_0.10 eAED_0.11 QI_0|0.91|0.76|1|1|1|13|0|599, creidhartii_CRv4_Au5_s1_g1522_t1, Cvulgaris_augustus_masked_Scaffold_777-abinit-gene-0.7-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.92|0.85|1|1|1|14|0|510, creidhartii_CRv4_Au5_s8_g14924_t1	creidhartii_CRv4_Au5_s15_g5977_t1, Cvulgaris_maker_Scaffold_648-augustus-gene-0.90-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.75|0.55|0.77|0.87|0.88|9|0|441
OG0000052	N0	n1	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_67-augustus-gene-0.72-mRNA-1 protein AED_0.10 eAED_0.11 QI_0|0.91|0.76|1|1|1|13|0|599, creidhartii_CRv4_Au5_s1_g1522_t1	Cvulgaris_augustus_masked_Scaffold_777-abinit-gene-0.7-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.92|0.85|1|1|1|14|0|510, creidhartii_CRv4_Au5_s8_g14924_t1
OG0000053	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g9293_t1, Cvulgaris_maker_Scaffold_689-snap-gene-0.31-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0.33|0.14|0.85|0.33|0.28|7|0|637, Cvulgaris_maker_Scaffold_299-snap-gene-0.35-mRNA-1 protein AED_0.09 eAED_0.11 QI_0|0.33|0|1|1|1|4|0|957	creidhartii_CRv4_Au5_s10_g822_t1, Cvulgaris_genemark_Scaffold_938-abinit-gene-0.18-mRNA-1 protein AED_0.44 eAED_0.44 QI_0|0|0|0.5|1|1|12|0|549, Cvulgaris_maker_Scaffold_1205-snap-gene-0.15-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|0.7|0.63|1|0.8|0.90|11|0|854
OG0000053	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_689-snap-gene-0.31-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0.33|0.14|0.85|0.33|0.28|7|0|637	Cvulgaris_maker_Scaffold_299-snap-gene-0.35-mRNA-1 protein AED_0.09 eAED_0.11 QI_0|0.33|0|1|1|1|4|0|957
OG0000053	Cvulgaris	n4	1.0	Terminal	Cvulgaris_genemark_Scaffold_938-abinit-gene-0.18-mRNA-1 protein AED_0.44 eAED_0.44 QI_0|0|0|0.5|1|1|12|0|549	Cvulgaris_maker_Scaffold_1205-snap-gene-0.15-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|0.7|0.63|1|0.8|0.90|11|0|854
OG0000054	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_868-augustus-gene-0.73-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.75|0.55|1|1|1|9|0|479, creidhartii_CRv4_Au5_s2_g8859_t1, creidhartii_CRv4_Au5_s2_g8859_t2	Cvulgaris_maker_Scaffold_2116-snap-gene-0.40-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.92|0.71|0.92|0.76|0.71|14|0|1166, creidhartii_CRv4_Au5_s6_g12388_t1, creidhartii_CRv4_Au5_s6_g12387_t1
OG0000054	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g8859_t1	creidhartii_CRv4_Au5_s2_g8859_t2
OG0000054	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12388_t1	creidhartii_CRv4_Au5_s6_g12387_t1
OG0000055	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_47-augustus-gene-0.65-mRNA-1 protein AED_0.44 eAED_0.44 QI_0|0|0|0.1|1|1|10|0|440	Cvulgaris_maker_Scaffold_1104-augustus-gene-0.18-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0.44|0.4|0.6|1|1|10|0|398, Cvulgaris_maker_Scaffold_187-augustus-gene-0.91-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.92|0.85|1|0.92|0.92|14|0|459
OG0000055	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_1104-augustus-gene-0.18-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0.44|0.4|0.6|1|1|10|0|398	Cvulgaris_maker_Scaffold_187-augustus-gene-0.91-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.92|0.85|1|0.92|0.92|14|0|459
OG0000055	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7657_t1	creidhartii_CRv4_Au5_s17_g7655_t1, creidhartii_CRv4_Au5_s17_g7655_t2
OG0000055	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7655_t1	creidhartii_CRv4_Au5_s17_g7655_t2
OG0000056	N0	n0	1.0	Non-Terminal	Cvulgaris_augustus_masked_Scaffold_609-abinit-gene-0.12-mRNA-1 protein AED_0.23 eAED_0.25 QI_0|0.4|0.16|0.66|1|1|6|0|421, creidhartii_CRv4_Au5_s7_g13829_t1	Cvulgaris_genemark_Scaffold_53-abinit-gene-0.29-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|0.33|0.28|0.71|1|1|7|0|483, creidhartii_CRv4_Au5_s10_g355_t1, creidhartii_CRv4_Au5_s1_g1474_t1, Cvulgaris_genemark_Scaffold_1396-abinit-gene-0.18-mRNA-1 protein AED_0.34 eAED_0.35 QI_0|0|0|1|1|1|4|0|151
OG0000056	N0	n2	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_53-abinit-gene-0.29-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|0.33|0.28|0.71|1|1|7|0|483, creidhartii_CRv4_Au5_s10_g355_t1	creidhartii_CRv4_Au5_s1_g1474_t1, Cvulgaris_genemark_Scaffold_1396-abinit-gene-0.18-mRNA-1 protein AED_0.34 eAED_0.35 QI_0|0|0|1|1|1|4|0|151
OG0000057	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3793_t3, creidhartii_CRv4_Au5_s12_g3793_t4, creidhartii_CRv4_Au5_s12_g3793_t2, creidhartii_CRv4_Au5_s12_g3793_t1	creidhartii_CRv4_Au5_s12_g3788_t1
OG0000057	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3793_t3, creidhartii_CRv4_Au5_s12_g3793_t4, creidhartii_CRv4_Au5_s12_g3793_t2	creidhartii_CRv4_Au5_s12_g3793_t1
OG0000057	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3793_t3	creidhartii_CRv4_Au5_s12_g3793_t4, creidhartii_CRv4_Au5_s12_g3793_t2
OG0000057	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3793_t4	creidhartii_CRv4_Au5_s12_g3793_t2
OG0000058	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s1_g2289_t1, creidhartii_CRv4_Au5_s1_g2290_t1	creidhartii_CRv4_Au5_s1_g2291_t1, creidhartii_CRv4_Au5_s1_g2291_t2
OG0000058	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s1_g2289_t1	creidhartii_CRv4_Au5_s1_g2290_t1
OG0000058	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s1_g2291_t1	creidhartii_CRv4_Au5_s1_g2291_t2
OG0000059	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_329-abinit-gene-0.49-mRNA-1 protein AED_0.16 eAED_0.21 QI_0|0|0|0.87|1|1|8|0|1000, creidhartii_CRv4_Au5_s6_g12375_t1	creidhartii_CRv4_Au5_s2_g9160_t1, Cvulgaris_augustus_masked_Scaffold_350-abinit-gene-0.1-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.5|0.8|1|1|10|0|669, Cvulgaris_maker_Scaffold_1712-snap-gene-0.23-mRNA-1 protein AED_0.11 eAED_0.12 QI_12|0.8|0.54|1|0.5|0.54|11|0|682
OG0000059	Cvulgaris	n3	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_350-abinit-gene-0.1-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.5|0.8|1|1|10|0|669	Cvulgaris_maker_Scaffold_1712-snap-gene-0.23-mRNA-1 protein AED_0.11 eAED_0.12 QI_12|0.8|0.54|1|0.5|0.54|11|0|682
OG0000060	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s6_g13274_t1, Cvulgaris_maker_Scaffold_86-augustus-gene-0.109-mRNA-1 protein AED_0.21 eAED_0.21 QI_2|0.8|0.66|0.83|0.6|0.66|6|0|259	Cvulgaris_augustus_masked_Scaffold_459-abinit-gene-0.24-mRNA-1 protein AED_0.34 eAED_0.34 QI_0|1|0.6|1|1|1|5|0|205, Cvulgaris_maker_Scaffold_1694-augustus-gene-0.45-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.71|1|1|1|7|0|261, creidhartii_CRv4_Au5_s9_g15788_t1
OG0000060	Cvulgaris	n3	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_459-abinit-gene-0.24-mRNA-1 protein AED_0.34 eAED_0.34 QI_0|1|0.6|1|1|1|5|0|205	Cvulgaris_maker_Scaffold_1694-augustus-gene-0.45-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.71|1|1|1|7|0|261
OG0000061	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_196-augustus-gene-0.105-mRNA-1 protein AED_0.09 eAED_0.12 QI_0|0.8|0.5|0.83|1|0.83|6|0|515	Cvulgaris_maker_Scaffold_76-augustus-gene-0.263-mRNA-1 protein AED_0.27 eAED_0.29 QI_0|0.27|0.25|0.5|1|1|12|0|885
OG0000061	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s1_g2348_t1	creidhartii_CRv4_Au5_s3_g10345_t1, creidhartii_CRv4_Au5_s3_g10345_t2
OG0000061	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s3_g10345_t1	creidhartii_CRv4_Au5_s3_g10345_t2
OG0000062	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s15_g5795_t1, creidhartii_CRv4_Au5_s15_g5795_t2, creidhartii_CRv4_Au5_s15_g5796_t1	creidhartii_CRv4_Au5_s13_g4756_t1
OG0000062	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s15_g5795_t1, creidhartii_CRv4_Au5_s15_g5795_t2	creidhartii_CRv4_Au5_s15_g5796_t1
OG0000062	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s15_g5795_t1	creidhartii_CRv4_Au5_s15_g5795_t2
OG0000063	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s9_g15374_t1, creidhartii_CRv4_Au5_s9_g15373_t1, Cvulgaris_maker_Scaffold_89-snap-gene-1.299-mRNA-1 protein AED_0.13 eAED_0.15 QI_0|1|0.5|1|0.66|1|4|0|347	Cvulgaris_maker_Scaffold_938-augustus-gene-0.72-mRNA-1 protein AED_0.31 eAED_0.32 QI_0|0.5|0|0.66|1|1|3|0|187, creidhartii_CRv4_Au5_s17_g7388_t1
OG0000063	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s9_g15374_t1	creidhartii_CRv4_Au5_s9_g15373_t1
OG0000064	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s9_g15266_t2, creidhartii_CRv4_Au5_s9_g15266_t1, Cvulgaris_maker_Scaffold_1031-augustus-gene-0.52-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|1|0.8|1|1|1|5|0|282	creidhartii_CRv4_Au5_s12_g3775_t1, Cvulgaris_maker_Scaffold_266-augustus-gene-0.171-mRNA-1 protein AED_0.06 eAED_0.07 QI_0|1|0.5|1|1|1|2|0|172
OG0000064	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s9_g15266_t2	creidhartii_CRv4_Au5_s9_g15266_t1
OG0000065	Cvulgaris	n1	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_1519-abinit-gene-0.15-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0|0|0.33|1|1|3|0|131	Cvulgaris_maker_Scaffold_435-augustus-gene-0.166-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|1|0.6|1|1|1|5|0|313
OG0000065	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6511_t2	creidhartii_CRv4_Au5_s16_g6511_t1, creidhartii_CRv4_Au5_s16_g6511_t3
OG0000065	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6511_t1	creidhartii_CRv4_Au5_s16_g6511_t3
OG0000066	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s1_g1679_t1	creidhartii_CRv4_Au5_s1_g1682_t1
OG0000066	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_371-augustus-gene-0.136-mRNA-1 protein AED_0.25 eAED_0.25 QI_0|0.57|0.5|0.62|0.85|1|8|0|428	Cvulgaris_maker_Scaffold_708-augustus-gene-0.99-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.33|0.14|0.42|1|1|7|0|253, Cvulgaris_augustus_masked_Scaffold_2427-abinit-gene-0.0-mRNA-1 protein AED_0.32 eAED_0.33 QI_0|0|0|0.33|1|1|9|0|323
OG0000066	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_708-augustus-gene-0.99-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.33|0.14|0.42|1|1|7|0|253	Cvulgaris_augustus_masked_Scaffold_2427-abinit-gene-0.0-mRNA-1 protein AED_0.32 eAED_0.33 QI_0|0|0|0.33|1|1|9|0|323
OG0000067	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_243-augustus-gene-0.241-mRNA-1 protein AED_0.52 eAED_0.52 QI_0|0.2|0|0.33|0.6|0.83|6|0|300	Cvulgaris_snap_masked_Scaffold_1950-abinit-gene-0.24-mRNA-1 protein AED_0.73 eAED_0.73 QI_0|-1|0|1|-1|1|1|0|179, Cvulgaris_maker_Scaffold_552-snap-gene-0.64-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.53|0.5|0.85|0.61|0.64|14|0|931, Cvulgaris_maker_Scaffold_135-snap-gene-0.10-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.8|0.5|1|0|0.16|6|0|456
OG0000067	Cvulgaris	n2	1.0	Terminal	Cvulgaris_snap_masked_Scaffold_1950-abinit-gene-0.24-mRNA-1 protein AED_0.73 eAED_0.73 QI_0|-1|0|1|-1|1|1|0|179	Cvulgaris_maker_Scaffold_552-snap-gene-0.64-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.53|0.5|0.85|0.61|0.64|14|0|931, Cvulgaris_maker_Scaffold_135-snap-gene-0.10-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.8|0.5|1|0|0.16|6|0|456
OG0000067	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_552-snap-gene-0.64-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.53|0.5|0.85|0.61|0.64|14|0|931	Cvulgaris_maker_Scaffold_135-snap-gene-0.10-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.8|0.5|1|0|0.16|6|0|456
